,id,dim_name,event_name,event_type,main_start_date,gap_start_date,duration,main_duration,gap_duration,Sex
840,840,Existence,Birth,Event,2029.0567755803888,2084.4153486604614,55.358573080072446,55.358573080072446,0.0,0
841,841,Existence,Birth,Event,1974.8704366432275,2062.6905979163616,87.82016127313426,87.82016127313426,0.0,0
842,842,Existence,Birth,Event,2008.364084612669,2060.190023643472,51.82593903080254,51.82593903080254,0.0,0
843,843,Existence,Birth,Event,1909.5578099574627,1926.9431965476947,17.38538659023201,17.38538659023201,0.0,0
844,844,Existence,Birth,Event,1880.894406404821,1943.8612755757836,62.9668691709624,62.9668691709624,0.0,0
845,845,Existence,Birth,Event,2018.2742726112024,2097.254497391736,78.98022478053323,78.98022478053323,0.0,1
846,846,Existence,Birth,Event,2019.4249974873355,2108.5386995384324,89.1137020510971,89.1137020510971,0.0,0
847,847,Existence,Birth,Event,1942.9270116747089,1982.4929510631744,39.56593938846552,39.56593938846552,0.0,0
848,848,Existence,Birth,Event,1874.8589266660224,1959.5719375083124,84.71301084229029,84.71301084229029,0.0,0
849,849,Existence,Birth,Event,1864.494130577582,1929.7562388497447,65.26210827216269,65.26210827216269,0.0,1
850,850,Existence,Birth,Event,1827.350091295515,1911.9901066151976,84.64001531968263,84.64001531968263,0.0,0
851,851,Existence,Birth,Event,1962.8460082479648,2041.9603374785515,79.1143292305867,79.1143292305867,0.0,0
852,852,Existence,Birth,Event,1860.5077915314816,1957.6400069677843,97.13221543630236,97.13221543630236,0.0,0
853,853,Existence,Birth,Event,1889.899146331644,1966.0921140178525,76.19296768620853,76.19296768620853,0.0,0
854,854,Existence,Birth,Event,1934.1611714886023,2029.354915426294,95.19374393769138,95.19374393769138,0.0,0
855,855,Existence,Birth,Event,1982.7697423401744,2055.3779265202475,72.60818418007348,72.60818418007348,0.0,1
856,856,Existence,Birth,Event,1871.835533426288,1916.340024773451,44.50449134716323,44.50449134716323,0.0,1
857,857,Existence,Birth,Event,1895.34906369548,1983.591099226286,88.24203553080666,88.24203553080666,0.0,0
858,858,Existence,Birth,Event,1832.7597796449331,1914.6540499282364,81.89427028330314,81.89427028330314,0.0,1
859,859,Existence,Birth,Event,1942.7905184580968,2020.117387365578,77.32686890748126,77.32686890748126,0.0,1
860,860,Existence,Birth,Event,1898.0749321085143,1938.353594863699,40.278662755184655,40.278662755184655,0.0,1
861,861,Existence,Birth,Event,1845.1181065652224,1911.0156478267152,65.89754126149265,65.89754126149265,0.0,0
862,862,Existence,Birth,Event,1844.0480594699736,1924.515275099237,80.46721562926302,80.46721562926302,0.0,1
863,863,Existence,Birth,Event,1921.6464441336748,2028.583435889047,106.93699175537232,106.93699175537232,0.0,0
864,864,Existence,Birth,Event,1880.2617231799115,1982.125940154547,101.86421697463535,101.86421697463535,0.0,0
865,865,Existence,Birth,Event,1848.53530134018,1911.0138112507188,62.47850991053862,62.47850991053862,0.0,0
866,866,Existence,Birth,Event,1855.7406598731116,1940.523214885603,84.78255501249171,84.78255501249171,0.0,1
867,867,Existence,Birth,Event,1903.1689725042609,1994.1173055482536,90.94833304399268,90.94833304399268,0.0,0
868,868,Existence,Birth,Event,1841.5638029928384,1914.6310698781867,73.06726688534857,73.06726688534857,0.0,0
869,869,Existence,Birth,Event,1911.629276716864,1978.958536364732,67.32925964786796,67.32925964786796,0.0,0
870,870,Existence,Birth,Event,1926.2791383845852,1970.844097655432,44.56495927084677,44.56495927084677,0.0,1
871,871,Existence,Birth,Event,1960.0185143709627,2061.6743902586127,101.65587588765004,101.65587588765004,0.0,1
872,872,Existence,Birth,Event,1845.9961251938728,1941.431128454008,95.43500326013518,95.43500326013518,0.0,1
873,873,Existence,Birth,Event,1918.1570174617675,1978.727149574469,60.57013211270172,60.57013211270172,0.0,1
874,874,Existence,Birth,Event,1948.27164130986,2018.67181682329,70.40017551343044,70.40017551343044,0.0,1
875,875,Existence,Birth,Event,1966.3409763377483,2055.8486487984337,89.50767246068546,89.50767246068546,0.0,1
876,876,Existence,Birth,Event,2030.1303474905164,2061.283181287126,31.152833796609546,31.152833796609546,0.0,0
877,877,Existence,Birth,Event,2029.2553405885549,2110.2183867925505,80.96304620399549,80.96304620399549,0.0,1
878,878,Existence,Birth,Event,2004.703077534856,2079.629439515954,74.92636198109813,74.92636198109813,0.0,1
879,879,Existence,Birth,Event,1829.0326894357363,1912.3886663940773,83.35597695834085,83.35597695834085,0.0,1
880,880,Existence,Birth,Event,1967.4773416203425,1982.8016136616789,15.324272041336611,15.324272041336611,0.0,1
881,881,Existence,Birth,Event,1959.798686054299,2049.389908372628,89.59122231832842,89.59122231832842,0.0,0
882,882,Existence,Birth,Event,1888.7663374447595,1925.5452862431664,36.77894879840744,36.77894879840744,0.0,1
883,883,Existence,Birth,Event,1956.9014912411897,2019.3196755261076,62.41818428491777,62.41818428491777,0.0,1
884,884,Existence,Birth,Event,1939.171946733651,2003.085886431479,63.91393969782783,63.91393969782783,0.0,0
885,885,Existence,Birth,Event,1917.6982761745624,2001.5370791347923,83.83880296022971,83.83880296022971,0.0,1
886,886,Existence,Birth,Event,1998.079050046373,2068.0903757735605,70.01132572718724,70.01132572718724,0.0,0
887,887,Existence,Birth,Event,1947.571156984565,2020.094389142129,72.52323215756415,72.52323215756415,0.0,0
888,888,Existence,Birth,Event,1928.558559684311,2007.4495834374652,78.89102375315446,78.89102375315446,0.0,0
889,889,Existence,Birth,Event,2024.7842253198053,2085.480706118432,60.696480798626816,60.696480798626816,0.0,0
890,890,Existence,Birth,Event,2007.884945776311,2047.3306249684765,39.44567919216544,39.44567919216544,0.0,1
891,891,Existence,Birth,Event,1991.5830977193496,2039.9802322302305,48.39713451088054,48.39713451088054,0.0,0
892,892,Existence,Birth,Event,1892.587528595291,1968.5286297933992,75.94110119810834,75.94110119810834,0.0,0
893,893,Existence,Birth,Event,1971.3788789109503,2032.3833795601872,61.00450064923657,61.00450064923657,0.0,1
894,894,Existence,Birth,Event,2043.4002083916505,2142.823647045887,99.42343865423686,99.42343865423686,0.0,1
895,895,Existence,Birth,Event,1898.030829697817,1979.5383685248064,81.50753882698952,81.50753882698952,0.0,1
896,896,Existence,Birth,Event,1861.940938065872,1943.995683008647,82.05474494277465,82.05474494277465,0.0,0
897,897,Existence,Birth,Event,1891.7272541942732,1988.4408627945531,96.71360860027995,96.71360860027995,0.0,1
898,898,Existence,Birth,Event,1857.7376035702184,1916.1066395613184,58.36903599110044,58.36903599110044,0.0,1
899,899,Existence,Birth,Event,1936.706892734243,1987.372054564889,50.66516183064585,50.66516183064585,0.0,0
900,900,Existence,Birth,Event,1998.671781667509,2017.1261532328228,18.45437156531328,18.45437156531328,0.0,1
901,901,Existence,Birth,Event,1886.4094093680403,1965.494336133995,79.08492676595439,79.08492676595439,0.0,0
902,902,Existence,Birth,Event,1890.9157636521388,1980.3565726838333,89.44080903169476,89.44080903169476,0.0,1
903,903,Existence,Birth,Event,1903.258994269331,1963.193548506684,59.93455423735325,59.93455423735325,0.0,1
904,904,Existence,Birth,Event,1967.304683921372,1995.081308823612,27.77662490224021,27.77662490224021,0.0,0
905,905,Existence,Birth,Event,2026.552330579344,2081.874948133757,55.32261755441312,55.32261755441312,0.0,0
906,906,Existence,Birth,Event,1979.7815640952444,2045.4977405358045,65.71617644055988,65.71617644055988,0.0,0
907,907,Existence,Birth,Event,2000.8832878123585,2080.9424277175685,80.05913990521026,80.05913990521026,0.0,1
908,908,Existence,Birth,Event,2033.6316772454536,2120.7652716893717,87.13359444391737,87.13359444391737,0.0,1
909,909,Existence,Birth,Event,1942.3492834145984,2012.9634336740091,70.61415025941106,70.61415025941106,0.0,1
910,910,Existence,Birth,Event,1827.6024198014588,1935.384704592815,107.78228479135612,107.78228479135612,0.0,1
911,911,Existence,Birth,Event,1984.0253453615744,2087.9827561164484,103.95741075487403,103.95741075487403,0.0,1
912,912,Existence,Birth,Event,1907.317098850991,1964.3253995700743,57.00830071908342,57.00830071908342,0.0,0
913,913,Existence,Birth,Event,1959.033481947472,2055.866031343973,96.83254939650084,96.83254939650084,0.0,1
914,914,Existence,Birth,Event,1960.8581466672213,2017.4224513446716,56.56430467744987,56.56430467744987,0.0,0
915,915,Existence,Birth,Event,1926.28447593363,1954.4911932101504,28.20671727652033,28.20671727652033,0.0,1
916,916,Existence,Birth,Event,1946.1334297133585,1994.2946448853968,48.16121517203903,48.16121517203903,0.0,0
917,917,Existence,Birth,Event,1905.619109134144,1986.9170246852063,81.29791555106225,81.29791555106225,0.0,1
918,918,Existence,Birth,Event,1894.6263697428355,1988.7594650054089,94.13309526257363,94.13309526257363,0.0,0
919,919,Existence,Birth,Event,1937.1197588579028,2038.5992772658371,101.47951840793456,101.47951840793456,0.0,1
920,920,Existence,Birth,Event,1862.8815938977627,1928.212894696908,65.3313007991452,65.3313007991452,0.0,0
921,921,Existence,Birth,Event,1932.597886791328,1975.568901004441,42.97101421311279,42.97101421311279,0.0,1
922,922,Existence,Birth,Event,1986.659168594976,2026.341312193144,39.68214359816782,39.68214359816782,0.0,1
923,923,Existence,Birth,Event,1899.8619258071944,1981.8276244766196,81.96569866942508,81.96569866942508,0.0,1
924,924,Existence,Birth,Event,1867.806528865028,1958.4326768053004,90.62614794027216,90.62614794027216,0.0,1
925,925,Existence,Birth,Event,1891.83503098837,1988.6474398764328,96.8124088880625,96.8124088880625,0.0,1
926,926,Existence,Birth,Event,1839.1465861803183,1923.6120574130875,84.46547123276906,84.46547123276906,0.0,1
927,927,Existence,Birth,Event,1961.351992710288,2050.4464423965346,89.09444968624679,89.09444968624679,0.0,1
928,928,Existence,Birth,Event,1821.75905422129,1931.3671859825413,109.60813176125156,109.60813176125156,0.0,1
929,929,Existence,Birth,Event,1861.858507732976,1918.576036502364,56.717528769387776,56.717528769387776,0.0,0
930,930,Existence,Birth,Event,1931.202482198068,2033.8554442946488,102.65296209658084,102.65296209658084,0.0,1
931,931,Existence,Birth,Event,1900.5167370720244,1981.129560214889,80.61282314286424,80.61282314286424,0.0,0
932,932,Existence,Birth,Event,1901.248133803296,1914.7527507077712,13.504616904475135,13.504616904475135,0.0,0
933,933,Existence,Birth,Event,1916.5347236514692,1987.0140786717789,70.47935502030946,70.47935502030946,0.0,0
934,934,Existence,Birth,Event,1982.9666784338128,2066.607817106249,83.64113867243657,83.64113867243657,0.0,0
935,935,Existence,Birth,Event,1965.6811895437036,2073.4608783597496,107.77968881604632,107.77968881604632,0.0,0
936,936,Existence,Birth,Event,1881.9529356032976,1983.3784326418693,101.42549703857144,101.42549703857144,0.0,0
937,937,Existence,Birth,Event,1898.9915634038489,1988.6237705034268,89.63220709957824,89.63220709957824,0.0,1
938,938,Existence,Birth,Event,1868.6135359297405,1905.1561094177,36.54257348795937,36.54257348795937,0.0,0
939,939,Existence,Birth,Event,1868.6529915104925,1904.3092898974223,35.656298386930125,35.656298386930125,0.0,0
940,940,Existence,Birth,Event,1851.260361995861,1911.587742812666,60.32738081680463,60.32738081680463,0.0,1
941,941,Existence,Birth,Event,1867.3845059185116,1944.4472602073483,77.06275428883697,77.06275428883697,0.0,0
942,942,Existence,Birth,Event,1981.8772568167776,2016.8767546980623,34.99949788128488,34.99949788128488,0.0,1
943,943,Existence,Birth,Event,1953.179141646231,2015.9622195522809,62.78307790604977,62.78307790604977,0.0,0
944,944,Existence,Birth,Event,2006.7900882977756,2110.4286797699883,103.63859147221284,103.63859147221284,0.0,1
945,945,Existence,Birth,Event,1883.2557859132144,1934.797456110066,51.54167019685151,51.54167019685151,0.0,1
946,946,Existence,Birth,Event,1950.1365771031883,1989.7407438029115,39.60416669972271,39.60416669972271,0.0,1
947,947,Existence,Birth,Event,1991.8509301267889,2058.147204789117,66.29627466232878,66.29627466232878,0.0,0
948,948,Existence,Birth,Event,2035.7998349328104,2072.1781030674206,36.37826813461037,36.37826813461037,0.0,0
949,949,Existence,Birth,Event,1968.1347242479071,2027.2627214255956,59.12799717768823,59.12799717768823,0.0,1
950,950,Existence,Birth,Event,2028.8820843413316,2087.4264256321267,58.54434129079546,58.54434129079546,0.0,1
951,951,Existence,Birth,Event,1954.819072319352,2005.675847194839,50.85677487548721,50.85677487548721,0.0,1
952,952,Existence,Birth,Event,2020.1344170221305,2101.803335166754,81.6689181446236,81.6689181446236,0.0,0
953,953,Existence,Birth,Event,2023.1007681355893,2112.824843667989,89.72407553239988,89.72407553239988,0.0,1
954,954,Existence,Birth,Event,1962.7721526542723,2020.723211743285,57.95105908901267,57.95105908901267,0.0,0
955,955,Existence,Birth,Event,2024.5682191268584,2066.098161701144,41.52994257428545,41.52994257428545,0.0,1
956,956,Existence,Birth,Event,1961.2683298655256,2006.327820043252,45.05949017772632,45.05949017772632,0.0,1
957,957,Existence,Birth,Event,2016.0760595855947,2067.6412300941597,51.565170508564464,51.565170508564464,0.0,0
958,958,Existence,Birth,Event,2025.3183319047691,2089.6008164986097,64.2824845938401,64.2824845938401,0.0,1
959,959,Existence,Birth,Event,1945.536169420356,2030.2541966334911,84.71802721313529,84.71802721313529,0.0,0
960,960,Existence,Birth,Event,1977.0620589737573,2080.312805393168,103.25074641941038,103.25074641941038,0.0,1
961,961,Existence,Birth,Event,1842.2220178325656,1920.679080281548,78.45706244898244,78.45706244898244,0.0,1
962,962,Existence,Birth,Event,1948.626050528912,2004.9689150722447,56.342864543332695,56.342864543332695,0.0,1
963,963,Existence,Birth,Event,2027.1467696178304,2099.461689499187,72.31491988135647,72.31491988135647,0.0,1
964,964,Existence,Birth,Event,1995.288801246479,2027.9172006523104,32.628399405831615,32.628399405831615,0.0,1
965,965,Existence,Birth,Event,1952.2157840679783,2049.508509865757,97.29272579777871,97.29272579777871,0.0,0
966,966,Existence,Birth,Event,1936.0767545378285,2001.3706527208349,65.29389818300642,65.29389818300642,0.0,1
967,967,Existence,Birth,Event,1894.9172551762315,1947.8678333645607,52.95057818832948,52.95057818832948,0.0,1
968,968,Existence,Birth,Event,1999.7394838136345,2081.993075973914,82.25359216027992,82.25359216027992,0.0,0
969,969,Existence,Birth,Event,1996.4646249027487,2056.683304669978,60.21867976722878,60.21867976722878,0.0,1
970,970,Existence,Birth,Event,1854.021860984192,1902.9081488002328,48.88628781604115,48.88628781604115,0.0,1
971,971,Existence,Birth,Event,2008.775623584912,2071.5239465112663,62.7483229263545,62.7483229263545,0.0,1
972,972,Existence,Birth,Event,2029.718599851396,2135.606633440734,105.88803358933887,105.88803358933887,0.0,0
973,973,Existence,Birth,Event,2012.900498392867,2064.376738944114,51.47624055124732,51.47624055124732,0.0,0
974,974,Existence,Birth,Event,2040.155160283641,2148.7445346615577,108.58937437791666,108.58937437791666,0.0,0
975,975,Existence,Birth,Event,2038.8510731970805,2111.7342423497225,72.88316915264218,72.88316915264218,0.0,1
976,976,Existence,Birth,Event,2027.503538647372,2113.6052775318963,86.10173888452428,86.10173888452428,0.0,0
977,977,Existence,Birth,Event,1985.1868850181909,2094.759182302281,109.57229728409035,109.57229728409035,0.0,1
978,978,Existence,Birth,Event,1864.491411404042,1918.337939163964,53.846527759921706,53.846527759921706,0.0,1
979,979,Existence,Birth,Event,1908.6968259743264,1980.0947176903028,71.3978917159767,71.3978917159767,0.0,1
980,980,Existence,Birth,Event,1872.0640871013825,1958.4410953366316,86.3770082352492,86.3770082352492,0.0,1
981,981,Existence,Birth,Event,2015.5286061144768,2083.2560823931803,67.72747627870353,67.72747627870353,0.0,0
982,982,Existence,Birth,Event,1939.2334007857216,1973.9009373369352,34.66753655121359,34.66753655121359,0.0,0
983,983,Existence,Birth,Event,1913.0530047826844,2002.506087373056,89.45308259037172,89.45308259037172,0.0,0
984,984,Existence,Birth,Event,1862.0381189898176,1936.5879392150384,74.54982022522096,74.54982022522096,0.0,1
985,985,Existence,Birth,Event,1874.702334110205,1926.2277181667707,51.525384056566,51.525384056566,0.0,1
986,986,Existence,Birth,Event,1890.6829483278452,1981.4276030955969,90.74465476775109,90.74465476775109,0.0,0
987,987,Existence,Birth,Event,2006.9819071971035,2068.943831119539,61.96192392243567,61.96192392243567,0.0,1
988,988,Existence,Birth,Event,1882.7484751883603,1978.874568387918,96.12609319955764,96.12609319955764,0.0,0
989,989,Existence,Birth,Event,1967.267725697795,2052.961320201104,85.69359450330906,85.69359450330906,0.0,0
990,990,Existence,Birth,Event,1842.4089592676503,1946.093937743712,103.68497847606145,103.68497847606145,0.0,1
991,991,Existence,Birth,Event,1928.978014787819,2026.789149697428,97.81113490960924,97.81113490960924,0.0,1
992,992,Existence,Birth,Event,1974.719682037065,2082.7873368496057,108.0676548125406,108.0676548125406,0.0,1
993,993,Existence,Birth,Event,1963.9388933351624,2032.8617568529644,68.92286351780216,68.92286351780216,0.0,0
994,994,Existence,Birth,Event,2016.22814357254,2109.323902201298,93.0957586287582,93.0957586287582,0.0,0
995,995,Existence,Birth,Event,1954.034680670968,2025.0244849442247,70.98980427325722,70.98980427325722,0.0,0
996,996,Existence,Birth,Event,1869.209588354307,1947.364357868334,78.15476951402707,78.15476951402707,0.0,1
997,997,Existence,Birth,Event,1854.620613901067,1928.8145130820728,74.19389918100569,74.19389918100569,0.0,1
998,998,Existence,Birth,Event,1837.8413270054973,1936.1639709790704,98.32264397357297,98.32264397357297,0.0,1
999,999,Existence,Birth,Event,1846.044546336132,1917.2982086135244,71.25366227739288,71.25366227739288,0.0,0
1000,1000,Existence,Birth,Event,1890.6806284713664,1941.022972363725,50.342343892358784,50.342343892358784,0.0,1
1001,1001,Existence,Birth,Event,1862.9711664849576,1947.5675138067536,84.596347321796,84.596347321796,0.0,0
1002,1002,Existence,Birth,Event,1812.297649497266,1905.6275780303768,93.32992853311116,93.32992853311116,0.0,0
1003,1003,Existence,Birth,Event,1881.732733134237,1947.9716295969376,66.23889646270072,66.23889646270072,0.0,1
1004,1004,Existence,Birth,Event,1883.9370065715252,1929.427255366497,45.49024879497174,45.49024879497174,0.0,0
1005,1005,Existence,Birth,Event,2043.5241978449003,2110.3596608179314,66.83546297303121,66.83546297303121,0.0,0
1006,1006,Existence,Birth,Event,1929.5447776653964,2007.61638915297,78.07161148757362,78.07161148757362,0.0,1
1007,1007,Existence,Birth,Event,2043.7008750395537,2095.7708062115184,52.069931171964576,52.069931171964576,0.0,1
1008,1008,Existence,Birth,Event,1951.9469953763528,1981.5930607590865,29.646065382733333,29.646065382733333,0.0,0
1009,1009,Existence,Birth,Event,2028.955069121887,2092.9422631805733,63.98719405868623,63.98719405868623,0.0,0
1010,1010,Existence,Birth,Event,2046.9489564731336,2137.5445593135,90.5956028403659,90.5956028403659,0.0,1
1011,1011,Existence,Birth,Event,2029.386996576481,2130.7268420457804,101.3398454692998,101.3398454692998,0.0,0
1012,1012,Existence,Birth,Event,1982.516644857846,2032.627182604752,50.11053774690559,50.11053774690559,0.0,1
1013,1013,Existence,Birth,Event,2006.3651331006083,2023.3307408120395,16.96560771143102,16.96560771143102,0.0,1
1014,1014,Existence,Birth,Event,1951.878934293283,1995.216629063782,43.33769477049893,43.33769477049893,0.0,0
1015,1015,Existence,Birth,Event,1887.0725804985475,1946.032700753952,58.960120255404775,58.960120255404775,0.0,1
1016,1016,Existence,Birth,Event,1963.8127064045875,2023.051235531796,59.23852912720815,59.23852912720815,0.0,1
1017,1017,Existence,Birth,Event,1951.1855784963025,2057.562037199097,106.37645870279488,106.37645870279488,0.0,0
1018,1018,Existence,Birth,Event,1961.2306809632976,2051.515045418336,90.28436445503782,90.28436445503782,0.0,1
1019,1019,Existence,Birth,Event,1875.599683403796,1960.5322941424,84.93261073860438,84.93261073860438,0.0,1
1020,1020,Existence,Birth,Event,1957.4385306238191,2066.557365270684,109.1188346468648,109.1188346468648,0.0,0
1021,1021,Existence,Birth,Event,1946.4275530017187,2018.613911580235,72.18635857851633,72.18635857851633,0.0,0
1022,1022,Existence,Birth,Event,1986.1767035887103,2026.576484152949,40.39978056423859,40.39978056423859,0.0,1
1023,1023,Existence,Birth,Event,1965.3107829602573,1983.075797016822,17.76501405656461,17.76501405656461,0.0,1
1024,1024,Existence,Birth,Event,1890.690607186568,1987.5899605363063,96.8993533497382,96.8993533497382,0.0,0
1025,1025,Existence,Birth,Event,2029.1964817880485,2077.9207336204868,48.72425183243817,48.72425183243817,0.0,1
1026,1026,Existence,Birth,Event,1963.810193600186,2036.572695261593,72.76250166140696,72.76250166140696,0.0,1
1027,1027,Existence,Birth,Event,2024.663398179639,2077.9987901554746,53.33539197583546,53.33539197583546,0.0,0
1028,1028,Existence,Birth,Event,2004.3812396713124,2055.0941405591084,50.71290088779574,50.71290088779574,0.0,0
1029,1029,Existence,Birth,Event,1929.1684325272456,1993.8023352878429,64.633902760597,64.633902760597,0.0,0
1030,1030,Existence,Birth,Event,2034.22474431091,2095.291577478241,61.06683316733075,61.06683316733075,0.0,0
1031,1031,Existence,Birth,Event,2005.728629731897,2111.539305586209,105.81067585431217,105.81067585431217,0.0,1
1032,1032,Existence,Birth,Event,1990.699885771406,2100.4320810732565,109.73219530185068,109.73219530185068,0.0,0
1033,1033,Existence,Birth,Event,1956.703499283724,2039.1786772208327,82.47517793710934,82.47517793710934,0.0,0
1034,1034,Existence,Birth,Event,1947.06993410737,2003.0560851781736,55.98615107080359,55.98615107080359,0.0,1
1035,1035,Existence,Birth,Event,1890.345626148675,1950.1475888767136,59.801962728038994,59.801962728038994,0.0,0
1036,1036,Existence,Birth,Event,2013.9586565188104,2088.4883634309604,74.52970691214986,74.52970691214986,0.0,0
1037,1037,Existence,Birth,Event,1859.20986040216,1928.2585736527185,69.04871325055814,69.04871325055814,0.0,1
1038,1038,Existence,Birth,Event,1902.5694689289649,1999.187050260345,96.6175813313806,96.6175813313806,0.0,1
1039,1039,Existence,Birth,Event,1865.4750366294556,1955.743957822152,90.26892119269648,90.26892119269648,0.0,1
1040,1040,Existence,Birth,Event,1860.898004704116,1937.6135955306784,76.71559082656272,76.71559082656272,0.0,0
1041,1041,Existence,Birth,Event,2044.1197329823456,2117.4648656116024,73.34513262925681,73.34513262925681,0.0,1
1042,1042,Existence,Birth,Event,1853.8853066204729,1927.6411765811888,73.75586996071559,73.75586996071559,0.0,1
1043,1043,Existence,Birth,Event,2001.9254409472128,2100.225626583588,98.30018563637508,98.30018563637508,0.0,0
1044,1044,Existence,Birth,Event,1941.8299332357703,2003.3740128497925,61.544079614022166,61.544079614022166,0.0,1
1045,1045,Existence,Birth,Event,1862.1737793473485,1923.7965383139776,61.62275896662914,61.62275896662914,0.0,1
1046,1046,Existence,Birth,Event,1981.5560065504703,2090.845798167264,109.28979161679344,109.28979161679344,0.0,1
1047,1047,Existence,Birth,Event,1905.192743786483,1974.7020320625077,69.5092882760244,69.5092882760244,0.0,1
1048,1048,Existence,Birth,Event,1932.662371673158,2037.1870022062687,104.5246305331107,104.5246305331107,0.0,1
1049,1049,Existence,Birth,Event,1889.3759330421517,1927.9274534076576,38.551520365506455,38.551520365506455,0.0,1
1050,1050,Existence,Birth,Event,1893.619730304784,1971.1069544621223,77.4872241573386,77.4872241573386,0.0,1
1051,1051,Existence,Birth,Event,1895.8197732669453,1944.796472179002,48.97669891205661,48.97669891205661,0.0,1
1052,1052,Existence,Birth,Event,1940.893515839456,1996.597062667032,55.703546827576325,55.703546827576325,0.0,0
1053,1053,Existence,Birth,Event,2014.6605738928424,2111.2956146527345,96.63504075989212,96.63504075989212,0.0,1
1054,1054,Existence,Birth,Event,2003.5130468459784,2070.7083233827666,67.19527653678846,67.19527653678846,0.0,1
1055,1055,Existence,Birth,Event,2018.429961962457,2111.891153868715,93.46119190625778,93.46119190625778,0.0,0
1056,1056,Existence,Birth,Event,1951.1263543617051,2004.0824568291123,52.95610246740696,52.95610246740696,0.0,1
1057,1057,Existence,Birth,Event,1972.01397683091,2024.6853068221144,52.67132999120416,52.67132999120416,0.0,0
1058,1058,Existence,Birth,Event,1995.813373283817,2091.7258616042723,95.91248832045537,95.91248832045537,0.0,1
1059,1059,Existence,Birth,Event,1909.8692349494504,1971.030901396426,61.16166644697547,61.16166644697547,0.0,0
1060,1060,Existence,Birth,Event,2027.2136086799649,2107.9296175511627,80.71600887119807,80.71600887119807,0.0,0
1061,1061,Existence,Birth,Event,2043.1649656518343,2145.681306754236,102.51634110240197,102.51634110240197,0.0,0
1062,1062,Existence,Birth,Event,1928.5486003730944,1989.627723704966,61.07912333187133,61.07912333187133,0.0,0
1063,1063,Existence,Birth,Event,1865.414500511696,1947.0279508383733,81.61345032667742,81.61345032667742,0.0,1
1064,1064,Existence,Birth,Event,2039.041837742178,2060.542176243061,21.50033850088257,21.50033850088257,0.0,1
1065,1065,Existence,Birth,Event,1923.103940341225,2010.6145001303576,87.51055978913259,87.51055978913259,0.0,1
1066,1066,Existence,Birth,Event,1967.3935158712225,2042.229081895866,74.83556602464364,74.83556602464364,0.0,0
1067,1067,Existence,Birth,Event,1951.5331564459625,2017.7644475771567,66.2312911311948,66.2312911311948,0.0,0
1068,1068,Existence,Birth,Event,1861.3736025957608,1935.173260194934,73.79965759917334,73.79965759917334,0.0,1
1069,1069,Existence,Birth,Event,1931.7027264781789,1971.4762158410117,39.77348936283247,39.77348936283247,0.0,1
1070,1070,Existence,Birth,Event,1936.4654812961444,2007.543198586478,71.07771729033345,71.07771729033345,0.0,0
1071,1071,Existence,Birth,Event,1962.382356037809,2041.8186166142896,79.43626057648099,79.43626057648099,0.0,1
1072,1072,Existence,Birth,Event,1914.331227750964,1969.207900449525,54.87667269856098,54.87667269856098,0.0,1
1073,1073,Existence,Birth,Event,1936.2254920027624,2002.395178819657,66.16968681689497,66.16968681689497,0.0,1
1074,1074,Existence,Birth,Event,1849.4445940396904,1914.79559905806,65.35100501836979,65.35100501836979,0.0,0
1075,1075,Existence,Birth,Event,1843.9525156317204,1906.713203697552,62.760688065831786,62.760688065831786,0.0,0
1076,1076,Existence,Birth,Event,1871.5064124211467,1960.492080287206,88.98566786605923,88.98566786605923,0.0,0
1077,1077,Existence,Birth,Event,1880.174528103317,1935.4274033893023,55.2528752859852,55.2528752859852,0.0,0
1078,1078,Existence,Birth,Event,1873.187619058663,1915.400261387589,42.21264232892589,42.21264232892589,0.0,1
1079,1079,Existence,Birth,Event,1933.5580729552205,2019.8658859682253,86.307813013005,86.307813013005,0.0,1
1080,1080,Existence,Birth,Event,1884.28993713851,1943.225985452311,58.93604831380106,58.93604831380106,0.0,1
1081,1081,Existence,Birth,Event,1970.2789462062487,2004.447282858229,34.16833665197985,34.16833665197985,0.0,0
1082,1082,Existence,Birth,Event,2043.30722395651,2119.3053752093847,75.99815125287492,75.99815125287492,0.0,0
1083,1083,Existence,Birth,Event,2028.6868230280663,2079.867924042779,51.181101014712624,51.181101014712624,0.0,1
1084,1084,Existence,Birth,Event,2042.2910340890708,2077.9473667760253,35.6563326869545,35.6563326869545,0.0,0
1085,1085,Existence,Birth,Event,2020.9779156692969,2079.9075735602705,58.92965789097356,58.92965789097356,0.0,1
1086,1086,Existence,Birth,Event,1961.948838194092,2040.02269491569,78.07385672159788,78.07385672159788,0.0,1
1087,1087,Existence,Birth,Event,1993.4583224805813,2057.1424826269736,63.68416014639222,63.68416014639222,0.0,1
1088,1088,Existence,Birth,Event,1976.428762248016,1994.862642684093,18.433880436077217,18.433880436077217,0.0,1
1089,1089,Existence,Birth,Event,1993.4583224805813,2057.1424826269736,63.68416014639222,63.68416014639222,0.0,0
1090,1090,Existence,Birth,Event,1842.1252707625235,1919.5560380460663,77.43076728354328,77.43076728354328,0.0,1
1091,1091,Existence,Birth,Event,2020.665466397701,2103.6233709797875,82.95790458208633,82.95790458208633,0.0,1
1092,1092,Existence,Birth,Event,2036.5757920772649,2073.635812940096,37.06002086283121,37.06002086283121,0.0,1
1093,1093,Existence,Birth,Event,2033.6882819246096,2134.2797283804784,100.59144645586866,100.59144645586866,0.0,1
